transaction_id,transaction_date,customer_id,customer_gender,customer_age_group,customer_segment,product_id,product_name,category,brand,quantity,unit_price,discount_pct,sales_amount,payment_method,sales_channel,region
T0000548,12/13/2025,C009426,Other,18-24,VIP,P1066,Lamp,Home,Brand 3,2,273.63,0,547.26,PayPal,In-Store,East
T0000064,12/14/2025,C012583,Female,45-54,Returning,P1025,Dress,Clothing,Brand 1,1,230.75,25,173.06,Debit Card,Mobile App,North
T0000148,12/14/2025,C017702,Female,55+,Returning,P1086,Running Shoes,Sports,Brand 2,2,165.97,0,331.94,PayPal,Mobile App,North
T0000714,12/14/2025,C020250,Female,18-24,VIP,P1102,Doll,Toys,Brand 3,2,320.02,0,640.04,Credit Card,Online,West
T0000440,12/15/2025,C011757,Other,18-24,Loyal,P1041,Coffee,Groceries,Brand 2,4,65.41,0,261.64,Gift Card,Mobile App,South
T0000403,12/16/2025,C014336,Other,25-34,New,P1040,Coffee,Groceries,Brand 1,1,222.88,0,222.88,Debit Card,Online,West
T0000779,12/16/2025,C015345,Male,45-54,Loyal,P1012,Smartwatch,Electronics,Brand 3,1,485.11,0,485.11,PayPal,In-Store,South
T0000376,12/21/2025,C009590,Female,55+,Loyal,P1042,Coffee,Groceries,Brand 3,1,250.11,0,250.11,Gift Card,Mobile App,North
T0000793,12/21/2025,C018352,Female,18-24,Loyal,P1001,Smartphone,Electronics,Brand 1,1,190.4,0,190.4,Credit Card,Online,West
T0000267,12/22/2025,C016024,Female,45-54,Loyal,P1089,Water Bottle,Sports,Brand 2,1,444.17,10,399.75,Gift Card,Mobile App,East
T0000360,12/22/2025,C007039,Male,35-44,New,P1001,Smartphone,Electronics,Brand 1,1,190.4,5,180.88,Gift Card,Online,Central
T0000444,12/22/2025,C004642,Male,55+,Loyal,P1076,Yoga Mat,Sports,Brand 1,2,365.86,15,621.96,Credit Card,In-Store,West
T0000318,12/25/2025,C004949,Male,25-34,VIP,P1009,Laptop,Electronics,Brand 3,1,302.55,10,272.3,Cash,Online,Central
T0000885,12/26/2025,C022704,Other,25-34,Returning,P1023,Jacket,Clothing,Brand 2,2,149.61,30,209.45,Debit Card,Online,North
T0000873,12/27/2025,C006709,Male,35-44,Returning,P1072,Storage Box,Home,Brand 3,5,103.36,20,413.44,Gift Card,Online,West
T0000374,12/28/2025,C019998,Other,45-54,Returning,P1111,Cookbook,Books,Brand 3,1,148.43,0,148.43,Gift Card,Online,South
T0000993,12/28/2025,C017381,Female,25-34,Loyal,P1041,Coffee,Groceries,Brand 2,2,65.41,0,130.82,Credit Card,In-Store,North
T0000419,12/29/2025,C009170,Male,18-24,Returning,P1019,Jeans,Clothing,Brand 1,1,218.81,0,218.81,Gift Card,In-Store,East
T0000614,12/29/2025,C019578,Male,25-34,VIP,P1037,Rice,Groceries,Brand 1,1,155.78,0,155.78,PayPal,Online,South
T0000739,12/30/2025,C006617,Female,18-24,Loyal,P1115,Textbook,Books,Brand 1,1,318.53,0,318.53,Cash,Mobile App,South
